Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","152","Chile","5114","Stocks","02196","Bees","2016","2016","No","403351","E","Estimated value",""
"QCL","Crops and livestock products","152","Chile","5114","Stocks","02196","Bees","2017","2017","No","407026","E","Estimated value",""
"QCL","Crops and livestock products","152","Chile","5114","Stocks","02196","Bees","2018","2018","No","415616","I","Imputed value",""
"QCL","Crops and livestock products","152","Chile","5114","Stocks","02196","Bees","2019","2019","No","409673","I","Imputed value",""
"QCL","Crops and livestock products","152","Chile","5114","Stocks","02196","Bees","2020","2020","No","401046","I","Imputed value",""
"QCL","Crops and livestock products","152","Chile","5114","Stocks","02196","Bees","2021","2021","No","395381","I","Imputed value",""
"QCL","Crops and livestock products","152","Chile","5114","Stocks","02196","Bees","2022","2022","No","389715","I","Imputed value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1961","1961","No","3356000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1962","1962","No","3460000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1963","1963","No","3519000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1964","1964","No","3658000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1965","1965","No","3757000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1966","1966","No","3849000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1967","1967","No","3850000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1968","1968","No","3957000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1969","1969","No","4160000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1970","1970","No","4165000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1971","1971","No","4370000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1972","1972","No","4375000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1973","1973","No","4180000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1974","1974","No","4185000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1975","1975","No","4190000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1976","1976","No","4195000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1977","1977","No","4300000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1978","1978","No","4356919","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1979","1979","No","4429315","A","Official figure",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1980","1980","No","5552809","A","Official figure",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1981","1981","No","6155564","A","Official figure",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1982","1982","No","6347365","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1983","1983","No","6560359","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1984","1984","No","6734471","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1985","1985","No","7016049","A","Official figure",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1986","1986","No","6909040","A","Official figure",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1987","1987","No","6881040","A","Official figure",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1988","1988","No","7815910","A","Official figure",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1989","1989","No","7808208","A","Official figure",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1990","1990","No","7483472","A","Official figure",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1991","1991","No","7786087","A","Official figure",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1992","1992","No","7700420","A","Official figure",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1993","1993","No","7176170","A","Official figure",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1994","1994","No","6583250","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1995","1995","No","6431375","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1996","1996","No","6390434","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1997","1997","No","6924345","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1998","1998","No","7108550","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","1999","1999","No","7202550","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2000","2000","No","7494970","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2001","2001","No","7598410","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2002","2002","No","7699630","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2003","2003","No","7900720","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2004","2004","No","8101530","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2005","2005","No","8338930","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2006","2006","No","8480750","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2007","2007","No","8573050","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2008","2008","No","8771200","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2009","2009","No","8827150","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2010","2010","No","8897730","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2011","2011","No","8953870","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2012","2012","No","8987204","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2013","2013","No","9020000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2014","2014","No","9075000","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2015","2015","No","9129857","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2016","2016","No","9184254","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2017","2017","No","9238330","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2018","2018","No","9291246","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2019","2019","No","9348707","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2020","2020","No","9360311","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2021","2021","No","9391575","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5114","Stocks","02196","Bees","2022","2022","No","9416856","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1961","1961","No","156000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1962","1962","No","160000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1963","1963","No","119000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1964","1964","No","158000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1965","1965","No","157000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1966","1966","No","149000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1967","1967","No","150000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1968","1968","No","157000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1969","1969","No","160000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1970","1970","No","165000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1971","1971","No","170000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1972","1972","No","175000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1973","1973","No","180000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1974","1974","No","185000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1975","1975","No","190000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1976","1976","No","195000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1977","1977","No","200000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1978","1978","No","156919","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1979","1979","No","247315","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1980","1980","No","254809","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1981","1981","No","267564","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1982","1982","No","247365","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1983","1983","No","260359","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1984","1984","No","234471","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1985","1985","No","190049","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1986","1986","No","235040","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1987","1987","No","235040","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1988","1988","No","218910","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1989","1989","No","118208","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1990","1990","No","128472","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1991","1991","No","141087","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1992","1992","No","159420","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1993","1993","No","164170","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1994","1994","No","139250","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1995","1995","No","131375","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1996","1996","No","140434","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1997","1997","No","124345","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1998","1998","No","108550","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1999","1999","No","102550","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2000","2000","No","94970","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2001","2001","No","98410","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2002","2002","No","99630","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2003","2003","No","100720","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2004","2004","No","101530","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2005","2005","No","88930","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2006","2006","No","80750","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2007","2007","No","73050","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2008","2008","No","71200","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2009","2009","No","77150","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2010","2010","No","97730","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2011","2011","No","103870","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2012","2012","No","117204","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2013","2013","No","120000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2014","2014","No","125000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2015","2015","No","130750","I","Imputed value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2016","2016","No","136406","I","Imputed value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2017","2017","No","142277","I","Imputed value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2018","2018","No","148456","I","Imputed value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2019","2019","No","154842","I","Imputed value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2020","2020","No","162125","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2021","2021","No","167018","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2022","2022","No","168189","I","Imputed value",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1961","1961","No","100000","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1962","1962","No","100000","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1963","1963","No","100000","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1964","1964","No","100000","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1965","1965","No","110000","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1966","1966","No","100000","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1967","1967","No","100000","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1968","1968","No","120000","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1969","1969","No","124600","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1970","1970","No","123100","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1971","1971","No","115800","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1972","1972","No","119600","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1973","1973","No","127700","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1974","1974","No","133900","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1975","1975","No","142200","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1976","1976","No","142900","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1977","1977","No","148500","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1978","1978","No","154800","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1979","1979","No","145700","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1980","1980","No","146400","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1981","1981","No","165900","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1982","1982","No","183500","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1983","1983","No","200000","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1984","1984","No","205900","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1985","1985","No","208200","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1986","1986","No","203700","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1987","1987","No","204100","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1988","1988","No","195100","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1989","1989","No","187900","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1990","1990","No","150000","E","Estimated value",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1991","1991","No","169600","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1992","1992","No","153300","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1993","1993","No","141900","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1994","1994","No","140600","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1995","1995","No","142100","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1996","1996","No","146100","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1997","1997","No","151400","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1998","1998","No","150800","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","1999","1999","No","143200","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2000","2000","No","148000","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2001","2001","No","148000","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2002","2002","No","127300","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2003","2003","No","162500","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2004","2004","No","140900","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2005","2005","No","88600","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2006","2006","No","155100","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2007","2007","No","140900","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2008","2008","No","147900","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2009","2009","No","148800","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2010","2010","No","154700","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2011","2011","No","161200","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2012","2012","No","163600","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2013","2013","No","164000","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2014","2014","No","169700","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2015","2015","No","171800","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2016","2016","No","184000","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2017","2017","No","184400","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2018","2018","No","191500","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2019","2019","No","204900","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2020","2020","No","212900","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2021","2021","No","221200","A","Official figure",""
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2022","2022","No","201700","A","Official figure",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1961","1961","No","5000000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1962","1962","No","5000000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1963","1963","No","5000000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1964","1964","No","5000000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1965","1965","No","6300000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1966","1966","No","7500000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1967","1967","No","7500000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1968","1968","No","7500000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1969","1969","No","7500000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1970","1970","No","8000000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1971","1971","No","8000000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1972","1972","No","8000000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1973","1973","No","8300000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1974","1974","No","8300000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1975","1975","No","8400000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1976","1976","No","8300000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1977","1977","No","8300000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1978","1978","No","8300000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1979","1979","No","8500000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1980","1980","No","9000000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1981","1981","No","9000000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1982","1982","No","9400000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1983","1983","No","9500000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1984","1984","No","9600000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1985","1985","No","9500000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1986","1986","No","9500000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1987","1987","No","9400000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1988","1988","No","9700000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1989","1989","No","9500000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1990","1990","No","9600000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1991","1991","No","9600000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1992","1992","No","9700000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1993","1993","No","9700000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1994","1994","No","9700000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1995","1995","No","9700000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1996","1996","No","9800000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1997","1997","No","9700000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1998","1998","No","9700000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","1999","1999","No","9700000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","2000","2000","No","9800000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","2001","2001","No","9800000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","2002","2002","No","9800000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","2003","2003","No","9800000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","2004","2004","No","9800000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","2005","2005","No","9800000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","2006","2006","No","9800000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","2007","2007","No","9800000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","2008","2008","No","10600000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","2009","2009","No","10600000","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","2010","2010","No","11500000","E","Estimated value",""
